calID,spnumber,taxstat,family,species,star,horim_page,horim_end,star_geo,star_geod,star_geou,star_infa,star_infs,quartergrid,1grid,horimgrid,mgr_ocan,mgr_mainisl,mgr_smallisl,mgr_totalland,mgr_totalarea,qgr_mainisl,qgr_smallisl,qgr_totalland,1gr_mainisl,1gr_smallisl,1gr_totalland,infra
5394,5394,acc,Aceraceae,Acer nikoense Maxim.,BU,661,endemic,BU,BU,BU,BU,BU,60,30,109,364.7423015,45188.74562,0.46439178,45189.21001,45553.95231,134698.0155,400.1434743,135098.159,214424.9156,3003.298135,217428.2137,
5396,5396,acc,Aceraceae,Acer diabolicum Blume ex K. Koch,BU,656,endemic,BU,BU,BU,BU,BU,44,25,77,1246.508466,31150.78349,12.76044266,31163.54394,32410.0524,94133.5251,390.5535328,94524.07863,169378.4393,3032.051574,172410.4909,
5397,5397,acc,Aceraceae,Acer carpinifolium Sieb. et Zucc.,BU,192,endemic,BU,BU,BU,BU,BU,77,33,185,2895.671147,74709.70046,66.56923422,74776.26969,77671.94084,161109.5885,1104.061306,162213.6498,219944.2333,3074.585856,223018.8192,
5399,5399,acc,Sapindaceae,Allophylus timorensis (DC.) Blume,GN,198,,GN,GN,GN,GN,GN,7,4,11,4693.377722,0,448.2492579,448.2492579,5141.62698,0,811.410824,811.410824,0,811.410824,811.410824,
5402,5402,acc,Hippocastanaceae,Aesculus turbinata Blume,GN,664,endemic,GN,GN,GN,GN,GN,122,48,363,12660.8528,134928.8186,902.1551288,135830.9737,148491.8265,231248.3312,1749.471587,232997.8028,269696.9652,3109.409027,272806.3742,
5404,5404,acc,Sabiaceae,Meliosma rigida Sieb. et Zucc.,GN,200,,GN,GN,GN,GN,GN,70,34,155,32037.77989,30662.06858,5039.617263,35701.68585,67739.46574,62405.58365,7296.33748,69701.92113,80791.78446,8243.546881,89035.33134,
5405,5405,acc,Sabiaceae,Meliosma squamulata Hance,GN,201,,GN,GN,GN,GN,GN,4,3,9,2779.084988,0,1319.306844,1319.306844,4098.391833,0,1564.828655,1564.828655,0,1691.844772,1691.844772,
5406,5406,acc,Sabiaceae,Meliosma myriantha Sieb. et Zucc.,GN,665,,GN,GN,GN,GN,GN,123,51,332,12802.74681,125179.7552,622.6323692,125802.3875,138605.1343,236612.9942,2052.161898,238665.1561,276475.6859,5121.783066,281597.4689,
5407,5407,acc,Sabiaceae,Meliosma tenuis Maxim.,GN,202,,GN,GN,GN,GN,GN,63,31,149,1181.522971,61339.28403,16.62568019,61355.90971,62537.43268,139060.168,387.7485766,139447.9166,209305.9176,2698.555978,212004.4736,
5408,5408,acc,Balsaminaceae,Impatiens textorii Miq.,GN,666,,GN,GN,GN,GN,GN,149,64,409,12988.44351,153341.7517,1247.335128,154589.0869,167577.5304,282674.2258,2190.644765,284864.8706,340188.7259,5688.253325,345876.9792,
5409,5409,acc,Balsaminaceae,Impatiens noli-tangere L.,GN,203,,GN,GN,GN,GN,GN,155,64,411,20953.10182,141316.2375,482.5420646,141798.7795,162751.8814,270600.4327,1656.342864,272256.7755,330636.7491,3870.834074,334507.5832,
5412,5412,acc,Aquifoliaceae,Ilex chinensis Sims,GN,174,,GN,GN,GN,GN,GN,71,30,211,22969.63183,64494.04923,3042.404427,67536.45365,90506.08548,110653.1555,4687.410898,115340.5664,129124.4887,5614.104547,134738.5932,
5413,5413,acc,Aquifoliaceae,Ilex pedunculosa Miq.,GN,179,,GN,GN,GN,GN,GN,109,43,411,39419.78222,131704.5644,3205.419425,134909.9838,174329.766,166175.443,4646.48094,170821.924,195305.9126,7035.675205,202341.5878,
5414,5414,acc,Aquifoliaceae,Ilex rotunda Thunb.,GN,181,,GN,GN,GN,GN,GN,120,52,343,65004.27255,75267.92141,7424.018627,82691.94003,147696.2126,135375.1984,9129.426818,144504.6252,164315.2668,10037.85874,174353.1256,
5415,5415,acc,Aquifoliaceae,Ilex integra Thunb.,GN,176,,GN,GN,GN,GN,GN,164,69,422,90431.82752,81999.86938,8690.489332,90690.35872,181122.1862,160585.2048,10903.77871,171488.9835,214565.9918,11026.56564,225592.5574,
5416,5416,acc,Aquifoliaceae,Ilex dimorphophylla Koidz.,BK,175,endemic,BK,BK,BK,BK,BK,1,1,1,106.4320532,0,346.6154059,346.6154059,453.0474592,0,612.6782533,612.6782533,0,864.7624303,864.7624303,
5418,5418,acc,Aquifoliaceae,Ilex leucoclada (Maxim.) Makino,BU,178,endemic,BU,BU,BU,BU,BU,55,24,122,2998.095206,46264.99328,35.40450377,46300.39778,49298.49299,107525.411,180.3005446,107705.7116,151588.3101,510.7277971,152099.0379,
5419,5419,acc,Aquifoliaceae,Ilex latifolia Thunb.,GN,177,,GN,GN,GN,GN,GN,63,26,145,8208.053675,53023.13164,822.4070394,53845.53868,62053.59235,109965.7372,2375.269498,112341.0067,129113.5892,3960.085992,133073.6752,
5424,5424,acc,Aquifoliaceae,Ilex rugosa F. Schmidt,GN,182,,GN,GN,GN,GN,GN,85,40,180,6284.985755,64383.49941,218.7250034,64602.22442,70887.21017,161518.4272,418.0974258,161936.5246,234253.5119,534.0275384,234787.5394,
5429,5429,acc,Aquifoliaceae,Ilex macropoda Miq.,GN,651,,GN,GN,GN,GN,GN,158,59,465,23621.56063,168359.5988,1908.129574,170267.7284,193889.289,274665.6231,3805.885468,278471.5085,295592.7763,6445.212703,302037.989,
5430,5430,acc,Aquifoliaceae,Ilex macrocarpa Oliv.,GN,180,,GN,GN,GN,GN,GN,1,1,1,106.4320532,0,346.6154059,346.6154059,453.0474592,0,612.6782533,612.6782533,0,864.7624303,864.7624303,
5443,5443,acc,Celastraceae,Euonymus yakushimensis Makino,BK,186,endemic,BK,BK,BK,BK,BK,4,2,6,1269.025684,868.2647757,507.3032555,1375.568031,2644.593715,4483.402551,702.286379,5185.68893,7538.071339,848.1205731,8386.191912,
5447,5447,acc,Celastraceae,Microtropis japonica (Franch. et Sav.) Hallier f.,GN,187,,GN,GN,GN,GN,GN,41,26,81,26915.27466,5183.814175,3923.722358,9107.536533,36022.81119,12356.27076,5216.878763,17573.14952,31346.25946,6858.397232,38204.65669,
5452,5452,acc,Celastraceae,Maytenus diversifolia (Maxim.) Ding Hou,GN,654,,GN,GN,GN,GN,GN,20,11,41,16759.23621,0,2093.980837,2093.980837,18853.21704,0,3334.660515,3334.660515,0,3391.045998,3391.045998,
5454,5454,acc,Celastraceae,Tripterygium doianum Ohwi,BK,655,endemic,BK,BK,BK,BK,BK,5,4,6,625.716258,1859.786344,147.9031063,2007.689451,2633.405709,8756.032231,458.4323734,9214.464604,19486.03907,1830.701801,21316.74087,
5455,5455,acc,Staphyleaceae,Euscaphis japonica (Thunb.) Kanitz,GN,188,,GN,GN,GN,GN,GN,141,56,448,67333.05576,117480.3842,7061.276796,124541.661,191874.7167,178028.0853,9641.360069,187669.4454,206521.7912,9899.82798,216421.6192,
5456,5456,acc,Staphyleaceae,Staphylea bumalda DC.,GN,189,,GN,GN,GN,GN,GN,133,60,313,11288.7817,116214.3273,1318.44927,117532.7765,128821.5582,246643.5181,2325.067751,248968.5859,325035.4559,4892.843072,329928.299,
5457,5457,acc,Staphyleaceae,Turpinia ternata Nakai,GN,190,,GN,GN,GN,GN,GN,46,28,99,34211.67641,5748.414025,4554.286323,10302.70035,44514.37676,16928.30464,6120.010301,23048.31494,36472.0822,6467.160549,42939.24275,
5459,5459,acc,Buxaceae,Buxus liukiuensis (Makino) Makino,GD,650,,GD,GD,GD,GD,GD,6,5,10,4280.798857,0,371.0000406,371.0000406,4651.798898,0,876.4647957,876.4647957,0,1479.774963,1479.774963,
5464,5464,acc,Rhamnaceae,Rhamnus ishidae Miyabe et Kud{o^},BK,670,endemic,BK,BK,BK,BK,BK,3,3,4,76.50382828,1437.90316,0,1437.90316,1514.406989,6031.562534,0.040550215,6031.603084,20417.59308,0.104837955,20417.69792,
5469,5469,acc,Rhamnaceae,Rhamnus kanagusukii Makino,BK,205,endemic,BK,BK,BK,BK,BK,1,1,1,439.6099108,0,20.8328818,20.8328818,460.4427926,0,567.3038693,567.3038693,0,829.4012195,829.4012195,
5471,5471,acc,Rhamnaceae,Rhamnus crenata Sieb. et Zucc.,GN,669,,GN,GN,GN,GN,GN,100,44,207,11029.89809,74465.65291,1599.042397,76064.69531,87094.5934,180207.6364,3156.667332,183364.3038,246155.0055,5920.870013,252075.8755,
5472,5472,acc,Rhamnaceae,Hovenia dulcis Thunb.,GN,667,,GN,GN,GN,GN,GN,103,47,234,9179.643981,86429.95569,1487.413411,87917.3691,97097.01308,194435.9556,2791.522463,197227.478,256942.858,5485.83478,262428.6928,
5477,5477,acc,Rhamnaceae,Berchemia lineata (L.) DC.,GN,204,,GN,GN,GN,GN,GN,18,11,44,17728.33249,0,2478.70249,2478.70249,20207.03498,0,3175.27983,3175.27983,0,3433.483186,3433.483186,
5484,5484,acc,Vitaceae,Vitis coignetiae Pulliat ex Planch.,GN,208,,GN,GN,GN,GN,GN,148,59,483,28679.88555,159850.6364,923.0492651,160773.6857,189453.5712,246256.739,1713.362707,247970.1017,304634.2699,3290.249887,307924.5198,
5488,5488,acc,Vitaceae,Parthenocissus tricuspidata (Sieb. et Zucc.) Planch.,GN,673,,GN,GN,GN,GN,GN,194,65,702,84488.5884,204483.6653,6647.432451,211131.0977,295619.6861,279423.3188,7467.379792,286890.6986,291820.8698,7537.851025,299358.7208,
5489,5489,acc,Vitaceae,Parthenocissus heterophylla (Blume) Merr.,GN,672,,GN,GN,GN,GN,GN,9,6,15,5657.168275,0,1235.163961,1235.163961,6892.332236,0,2621.081346,2621.081346,0,2984.459613,2984.459613,
5491,5491,acc,Vitaceae,Cayratia yoshimurae (Makino) Honda,BK,206,endemic,BK,BK,BK,BK,BK,17,10,34,11853.66616,2043.942606,1312.439224,3356.38183,15210.04799,5610.669598,2484.277602,8094.9472,5610.669598,3541.820548,9152.490146,
5493,5493,acc,Elaeocarpaceae,Elaeocarpus sylvestris (Lour.) Poir.,GN,210,,GN,GN,GN,GN,GN,103,52,259,72605.49062,32691.59116,7703.643889,40395.23505,113000.7257,76144.86598,8936.558594,85081.42457,123960.8484,9763.673835,133724.5222,
5494,5494,acc,Elaeocarpaceae,Elaeocarpus japonicus Sieb. et Zucc.,GN,209,,GN,GN,GN,GN,GN,77,37,192,40600.27785,38265.36154,5180.559002,43445.92055,84046.1984,64474.85815,6791.160074,71266.01822,84488.36244,7517.158018,92005.52046,
5511,5511,acc,Malvaceae,Hibiscus mutabilis L.,GN,211,,GN,GN,GN,GN,GN,45,29,84,31326.4147,1835.546248,4831.860309,6667.406557,37993.82125,12301.4418,6561.116891,18862.55869,31359.27733,7191.196381,38550.47371,
5514,5514,acc,Malvaceae,Hibiscus tiliaceus L.,GN,212,,GN,GN,GN,GN,GN,31,21,69,28135.96342,0,3581.799576,3581.799576,31717.763,0,3973.785509,3973.785509,0.769177333,4688.363263,4689.132441,
5515,5515,acc,Malvaceae,Hibiscus hamabo Sieb. et Zucc.,BU,676,endemic,BU,BU,BU,BU,BU,48,30,85,22460.97178,11387.80304,2842.726954,14230.52999,36691.50177,45276.63109,5530.903399,50807.53449,100561.7921,6741.457642,107303.2498,
5530,5530,acc,Sterculiaceae,Heritiera littoralis Dryand.,GN,213,,GN,GN,GN,GN,GN,7,6,12,4227.284262,0,1337.760819,1337.760819,5565.045081,0,2215.208521,2215.208521,0,2548.011662,2548.011662,
5531,5531,acc,Sterculiaceae,Firmiana simplex (L.) W. Wight,GN,677,,GN,GN,GN,GN,GN,16,12,25,8374.885554,1264.680648,1525.645098,2790.325746,11165.2113,5726.313795,2268.155625,7994.46942,17518.86975,3755.832229,21274.70198,
5537,5537,acc,Thymelaeaceae,Wikstroemia retusa A. GrayA. Gray,GN,228,,GN,GN,GN,GN,GN,10,7,25,10248.7175,0,1369.450417,1369.450417,11618.16792,0,1454.170836,1454.170836,0,2175.103522,2175.103522,
5539,5539,acc,Thymelaeaceae,Daphne kiusiana Miq.,GN,685,,GN,GN,GN,GN,GN,85,42,157,27748.22821,36228.67833,3793.142306,40021.82064,67770.04885,96367.03346,6725.335438,103092.3689,143638.3408,7725.865112,151364.2059,
5543,5543,acc,Thymelaeaceae,Daphnimorpha kudoi (Makino) Nakai,BK,227,endemic,BK,BK,BK,BK,BK,2,1,3,918.0795022,0,413.7967984,413.7967984,1331.876301,0,693.0742327,693.0742327,0.769177333,838.2893969,839.0585742,
5544,5544,acc,Thymelaeaceae,Daphnimorpha capitellata (H. Hara) Nakai,BK,686,endemic,BK,BK,BK,BK,BK,1,1,1,0,432.9485642,0,432.9485642,432.9485642,1872.159179,9.21214633,1881.371325,7537.302162,9.831176188,7547.133338,
5549,5549,acc,Thymelaeaceae,Diplomorpha phymatoglossa (Koidz.) Nakai,BK,687,endemic,BK,BK,BK,BK,BK,3,2,6,1834.834932,0,886.2005518,886.2005518,2721.035484,0,1079.513301,1079.513301,0,1205.450407,1205.450407,
5553,5553,acc,Elaeagnaceae,Elaeagnus pungens Thunb.,GN,230,,GN,GN,GN,GN,GN,105,40,422,62299.9462,112655.5555,5614.156535,118269.712,180569.6582,138002.8693,6224.673385,144227.5427,169191.0784,6636.013133,175827.0915,
5554,5554,acc,Elaeagnaceae,Elaeagnus glabra Thunb.,GN,688,,GN,GN,GN,GN,GN,152,66,396,73741.78451,88526.34081,8353.470192,96879.811,170621.5955,160599.4367,10167.84391,170767.2806,204298.9038,11281.02763,215579.9315,
5555,5555,acc,Elaeagnaceae,Elaeagnus macrophylla Thunb.,GN,229,,GN,GN,GN,GN,GN,114,60,234,70739.7115,23813.15209,6559.832422,30372.98451,101112.696,81789.96849,9213.565228,91003.53372,174161.9171,10605.09675,184767.0138,
5559,5559,acc,Elaeagnaceae,Elaeagnus yakusimensis Masam.,BK,232,endemic,BK,BK,BK,BK,BK,2,1,2,630.6096821,0,257.5547875,257.5547875,888.1644696,0,693.0742327,693.0742327,0.769177333,838.2893969,839.0585742,
5565,5565,acc,Elaeagnaceae,Elaeagnus yoshinoi Makino,BK,689,endemic,BK,BK,BK,BK,BK,12,5,29,250.7336305,11955.98067,56.9440462,12012.92471,12263.65834,24907.18942,644.7392009,25551.92862,30997.19084,1513.580763,32510.77161,
5570,5570,acc,Flacourtiaceae,Xylosma japonicum (Thunb.) A. Gray,GN,683,,GN,GN,GN,GN,GN,69,28,186,42636.77627,32826.34373,4785.460855,37611.80459,80248.58086,76532.94023,6577.463683,83110.40392,95503.69138,7873.174401,103376.8658,
5615,5615,acc,Violaceae,Viola alliariifolia Nakai,BK,682,endemic,BK,BK,BK,BK,BK,3,3,4,0,1498.248036,0,1498.248036,1498.248036,6636.817895,0,6636.817895,22176.84278,0.047594428,22176.89038,
5627,5627,acc,Begoniaceae,Begonia fenicis Merr.,GN,684,,GN,GN,GN,GN,GN,4,3,4,1538.352094,0,334.1530097,334.1530097,1872.505104,0,555.0677753,555.0677753,0,607.8852621,607.8852621,
5635,5635,acc,Cucurbitaceae,Gynostemma pentaphyllum (Thunb.) Makino,GN,373,,GN,GN,GN,GN,GN,190,88,427,48250.01326,125125.6596,5133.725176,130259.3848,178509.3981,272609.2953,9272.800236,281882.0955,352002.9088,11588.06224,363590.9711,
5642,5642,acc,Cucurbitaceae,Diplocyclos palmatus (L.) C. Jeffrey,GN,784,,GN,GN,GN,GN,GN,15,10,23,9182.828783,0,1370.24515,1370.24515,10553.07393,0,2359.702461,2359.702461,0,3267.157331,3267.157331,
5653,5653,acc,Lythraceae,Pemphis acidula J. R. Forst. et G. Forst.,GN,233,,GN,GN,GN,GN,GN,18,12,34,13972.66987,0,1741.324581,1741.324581,15713.99445,0,2324.171859,2324.171859,0,2995.026121,2995.026121,
5670,5670,acc,Myrtaceae,Rhodomyrtus tomentosa (Aiton) Hassk.,GN,242,,GN,GN,GN,GN,GN,4,2,7,2748.981047,0,474.7637802,474.7637802,3223.744827,0,882.3418146,882.3418146,0,890.0030319,890.0030319,
5671,5671,acc,Sonneratiaceae,Sonneratia alba Sm.,GN,237,,GN,GN,GN,GN,GN,1,1,3,1104.011344,0,301.1203909,301.1203909,1405.131735,0,319.3422276,319.3422276,0,330.0325795,330.0325795,
5672,5672,acc,Lecythidaceae,Barringtonia asiatica (L.) Kurz,GN,235,,GN,GN,GN,GN,GN,2,2,4,1418.556773,0,455.1490524,455.1490524,1873.705825,0,526.2127997,526.2127997,0,589.7206385,589.7206385,
5673,5673,acc,Lecythidaceae,Barringtonia racemosa (L.) Spreng.,GN,236,,GN,GN,GN,GN,GN,13,9,23,8205.384091,0,2403.399325,2403.399325,10608.78342,0,3205.763807,3205.763807,0,3393.258628,3393.258628,
5674,5674,acc,Melastomataceae,Blastus cochinchinensis Lour.,GN,243,,GN,GN,GN,GN,GN,5,5,6,1779.92805,0,943.3004173,943.3004173,2723.228468,0,1992.358357,1992.358357,0.769177333,3359.535389,3360.304566,
5675,5675,acc,Melastomataceae,Bredia hirsuta Blume,GN,244,,GN,GN,GN,GN,GN,12,9,24,8406.6823,233.515574,2296.490003,2530.005577,10936.68788,2270.954153,2693.891347,4964.8455,5610.669598,3724.541255,9335.210853,
5676,5676,acc,Melastomataceae,Bredia okinawensis (Matsum.) H. L. Li,BK,245,endemic,BK,BK,BK,BK,BK,1,1,4,1364.801417,0,473.0438557,473.0438557,1837.845273,0,485.3153541,485.3153541,0,486.3943649,486.3943649,
5677,5677,acc,Melastomataceae,Bredia yaeyamensis (Matsum.) H. L. Li,BK,246,endemic,BK,BK,BK,BK,BK,3,3,5,1510.107337,290.3806349,447.8549608,738.2355957,2248.342933,1263.084509,530.8773307,1793.96184,2088.552813,597.5384352,2686.091248,
5681,5681,acc,Rhizophoraceae,Rhizophora mucronata Lam.,GN,240,,GN,GN,GN,GN,GN,8,6,15,5994.483967,0,1004.586295,1004.586295,6999.070262,0,1335.417172,1335.417172,0,1358.407001,1358.407001,
5682,5682,acc,Rhizophoraceae,Bruguiera gymnorrhiza (L.) Lam.,GN,238,,GN,GN,GN,GN,GN,13,9,23,8579.836763,0,2075.622491,2075.622491,10655.45925,0,3018.443171,3018.443171,0,3095.059132,3095.059132,
5683,5683,acc,Rhizophoraceae,Kandelia candel (L.) Druce,GN,239,,GN,GN,GN,GN,GN,18,12,31,11244.78995,367.2765187,2595.042536,2962.319055,14207.10901,2050.155872,3884.763172,5934.919044,5610.669598,4107.593355,9718.262953,
5686,5686,acc,Combretaceae,Lumnitzera racemosa Willd.,GN,241,,GN,GN,GN,GN,GN,7,6,9,3292.356939,0,896.8606603,896.8606603,4189.217599,0,1386.45879,1386.45879,0,1701.413856,1701.413856,
5723,5723,acc,Haloragaceae,Haloragis micrantha (Thunb.) R. Br. ex Sieb. et Zucc.,GN,691,,GN,GN,GN,GN,GN,154,67,345,29253.11397,111003.494,3967.015457,114970.5095,144223.6234,238333.58,8353.42893,246687.009,291190.7677,9673.340911,300864.1086,
5725,5725,acc,Haloragaceae,Haloragis walkeri Ohwi,BK,692,endemic,BK,BK,BK,BK,BK,1,1,1,412.8723364,0,29.34661578,29.34661578,442.2189521,0.769177333,129.2800226,130.0492,0.769177333,838.2893969,839.0585742,
5732,5732,acc,Cornaceae,Swida controversa (Hemsl. ex Prain) Soj{a'}rk,GN!,259,,GN,GN,GN,GN,GN,199,77,615,31579.01422,217252.0769,1440.013337,218692.0903,250271.1045,329635.6021,3916.759499,333552.3616,360311.7204,7372.077374,367683.7978,
5733,5733,acc,Cornaceae,Swida macrophylla (Wall.) Soj{a'}rk,GN!,257,,GN,GN,GN,GN,GN,164,60,509,51092.68538,159281.2138,4764.13397,164045.3477,215138.0331,247171.1101,7160.867741,254331.9779,278728.5707,7491.76048,286220.3312,
5737,5737,acc,Cornaceae,Chamaepericlymenum canadense (L.) Asch. et Graebn.,GN!,258,,GN,GN,GN,GN,GN,78,38,168,4993.87873,60889.37385,183.3486285,61072.72248,66066.60121,149149.1987,308.0078949,149457.2066,226275.4456,556.6491567,226832.0948,
5738,5738,acc,Araliaceae,Aralia elata (Miq.) Seem.,GN,249,,GN,GN,GN,GN,GN,271,95,1038,113205.677,305158.1694,8813.120578,313971.29,427176.9671,359400.8973,10604.42438,370005.3216,360948.3701,10822.61811,371770.9882,
5740,5740,acc,Araliaceae,Hedera rhombea (Miq.) Bean,GN,252,,GN,GN,GN,GN,GN,188,73,662,90475.01565,182486.9661,7340.745949,189827.7121,280302.7277,248310.263,8493.453355,256803.7163,280213.3686,9636.329253,289849.6978,
5741,5741,acc,Araliaceae,Schefflera heptaphylla (L.) Frodin,GN,254,,GN,GN,GN,GN,GN,33,19,84,31978.82764,1669.785409,4420.686164,6090.471573,38069.29921,4871.978686,4476.174046,9348.152732,8431.723235,4529.655949,12961.37918,
5743,5743,acc,Araliaceae,Dendropanax trifidus (Thunb.) Makino ex H. Hara,GN,250,,GN,GN,GN,GN,GN,133,55,364,78092.18044,70647.39154,8411.368526,79058.76007,157150.9405,137526.4806,9692.692074,147219.1727,170141.9147,10096.6122,180238.5269,
5745,5745,acc,Araliaceae,Eleutherococcus innovans (Sieb. et Zucc.) H. Ohba,GN!,694,endemic,GN,GN,GN,GN,GN,131,53,344,14433.93884,127786.304,1859.531164,129645.8352,144079.774,229237.2951,3681.200221,232918.4954,272736.9077,6080.270326,278817.1781,
5746,5746,acc,Araliaceae,Eleutherococcus sciadophylloides (Franch. et Sav.) H. Ohashi,GN!,248,endemic,GN,GN,GN,GN,GN,184,68,587,27534.05246,211515.3361,1747.027436,213262.3636,240796.416,317916.6071,3212.635011,321129.2421,348877.0103,5512.102712,354389.113,
5752,5752,acc,Araliaceae,Oplopanax japonicus (Nakai) Nakai,BU,253,endemic,BU,BU,BU,BU,BU,49,21,94,1179.348512,36989.70755,0.13719045,36989.84474,38169.19325,105770.1637,8.236669434,105778.4003,148340.274,88.89856152,148429.1725,
5759,5759,acc,Umbelliferae,Centella asiatica (L.) Urb.,GN,699,,GN,GN,GN,GN,GN,159,66,456,103073.7234,84445.66177,9449.815067,93895.47684,196969.2002,148572.655,10879.64604,159452.301,181830.7915,11262.26146,193093.053,
5760,5760,acc,Umbelliferae,Sanicula chinensis Bunge,GN,703,,GN,GN,GN,GN,GN,218,83,583,58578.91215,177630.4017,4840.336612,182470.7383,241049.6505,329597.1729,7760.199476,337357.3724,358620.1156,8120.003014,366740.1186,
5765,5765,acc,Umbelliferae,Cryptotaenia japonica Hassk.,GN,701,,GN,GN,GN,GN,GN,247,93,702,81568.05922,203434.2289,7464.244161,210898.4731,292466.5323,335256.3946,10552.10858,345808.5031,360048.1227,10807.29898,370855.4217,
5782,5782,acc,Umbelliferae,Cnidium japonicum Miq.,GN,700,,GN,GN,GN,GN,GN,97,56,144,37543.81382,19429.83209,2949.522642,22379.35473,59923.16855,77637.4449,6278.739349,83916.18425,213830.5913,7482.890734,221313.482,
5783,5783,acc,Umbelliferae,Glehnia littoralis F. Schmidt,GN,255,,GN,GN,GN,GN,GN,152,84,239,61602.87501,32534.79516,5306.710913,37841.50607,99444.38108,122383.9702,9810.260925,132194.2311,286761.2308,10435.27561,297196.5065,
9573,9573,acc,MYRICACEAE,Myrica gale L. var. tomentosa C.DC.,GN,517,,GN,GN,GN,GN,GN,21,16,35,4093.762596,9222.065708,6.77958468,9228.845293,13322.60789,31185.26378,27.97107547,31213.23486,82286.53273,305.8460949,82592.37882,infra
9574,9574,acc,MYRICACEAE,Myrica rubra Siebold et Zucc.,GN,30,,GN,GN,GN,GN,GN,122,53,381,82507.51963,73511.25704,8530.203234,82041.46027,164548.9799,119259.0873,9919.221725,129178.309,157540.2196,10081.92465,167622.1443,
9575,9575,acc,MYRICACEAE,Platycarya strobilacea Siebold et Zucc.,GN,519,,GN,GN,GN,GN,GN,64,27,186,22067.11683,54295.81607,2676.509201,56972.32527,79039.4421,99307.65162,3416.457767,102724.1094,147842.3228,4619.791763,152462.1145,
9576,9576,acc,MYRICACEAE,Pterocarya rhoifolia Siebold et Zucc.,GN,520,,GN,GN,GN,GN,GN,103,45,287,5496.071468,112605.8501,334.4532806,112940.3034,118436.3748,205902.6079,1027.558572,206930.1665,266747.4871,3940.045596,270687.5327,
9579,9579,acc,Juglandaceae,Juglans mandshurica Maxim. var. sachalinensis (Miyabe et Kud{o^}) Kitam.,GN,518,,GN,GN,GN,GN,GN,199,73,674,35282.18804,234460.412,1868.820823,236329.2328,271611.4208,326191.5707,4038.6843,330230.255,350150.3771,6643.42689,356793.804,infra
9587,9587,acc,Salicaceae,Populus suaveolens Fisch.,GN,512,,GN,GN,GN,GN,GN,72,33,161,7185.825048,54378.3375,136.2092317,54514.54674,61700.37178,130617.3195,296.8965101,130914.216,191922.92,751.6569122,192674.5769,
9591,9591,acc,Salicaceae,Salix nummularia Andersson,GN,515,,GN,GN,GN,GN,GN,1,1,2,0,746.5853946,0,746.5853946,746.5853946,2236.683897,0,2236.683897,8983.408726,0,8983.408726,
9595,9595,acc,Salicaceae,Salix nakamurana Koidz. subsp. kurilensis (Koidz.) H. Ohashi,GN,513,,GN,GN,GN,GN,GN,3,2,5,0,1899.318773,0,1899.318773,1899.318773,5257.738014,0.059671221,5257.797685,11434.18436,0.104837955,11434.28919,infra
9613,9613,acc,Salicaceae,Salix integra Thunb.,GN,514,,GN,GN,GN,GN,GN,130,50,422,16378.49308,153426.6047,384.5851572,153811.1899,170189.6829,239832.6438,812.6403902,240645.2842,279243.8723,2413.250729,281657.123,
9622,9622,acc,Salicaceae,Salix udensis Trautv. et C. A. Mey.,GN,516,,GN,GN,GN,GN,GN,138,59,412,21554.61874,139047.3494,772.0008258,139819.3502,161373.9689,246447.8272,921.8995224,247369.7268,312429.2969,2487.506217,314916.8031,
9663,9663,acc,Betulaceae,Alnus viridis (Chaix) Lam. et DC. subsp. maximowiczii (Callier ex C.K.Schneid.) H. Ohba,GN!,522,,GN,GN,GN,GN,GN,84,37,175,9847.739205,58261.0805,364.1603637,58625.24086,68472.98007,150223.3576,405.2878639,150628.6455,222963.4032,496.3050612,223459.7082,infra
9671,9671,acc,Betulaceae,Alnus matsumurae Callier,GD,31,endemic,GD,GD,GD,GD,GD,24,12,51,39.23473523,21096.74761,0.0051357,21096.75274,21135.98748,55432.64744,1.305480198,55433.95292,98830.09458,392.1934677,99222.28805,
9674,9674,acc,Betulaceae,Alnus serrulatoides Callier,GD,523,endemic,GD,GD,GD,GD,GD,50,25,124,1947.927097,50413.57377,113.8770341,50527.4508,52475.3779,100552.7235,1056.588249,101609.3118,136290.1665,2147.389712,138437.5562,
9676,9676,acc,Betulaceae,Alnus japonica (Thunb.) Steud.,GN,521,,GN,GN,GN,GN,GN,188,71,518,33016.94416,174760.078,1687.290035,176447.368,209464.3122,322293.4169,3663.126824,325956.5437,350161.8208,5491.118352,355652.9391,
9687,9687,acc,Betulaceae,Betula corylifolia Regel et Maxim,BU,524,endemic,BU,BU,BU,BU,BU,31,12,62,0,25518.63899,0,25518.63899,25518.63899,73450.58573,3.513498266,73454.09923,109471.6554,77.29172504,109548.9471,
9692,9692,acc,Betulaceae,Betula ermanii Cham. var. ermanii,GN,32,,GN,GN,GN,GN,GN,107,43,343,16627.13703,116442.6518,338.1880232,116780.8398,133407.9769,187889.811,419.1045222,188308.9155,242171.301,565.3918819,242736.6929,infra
9710,9710,acc,Betulaceae,Ostrya japonica Sarg.,GN,526,,GN,GN,GN,GN,GN,97,47,174,5245.379132,65469.68312,68.82652473,65538.50965,70783.88878,193233.1726,520.7146576,193753.8872,295184.2474,3911.189812,299095.4372,
9711,9711,acc,Betulaceae,Carpinus turczaninovii Hance,GN,525,,GN,GN,GN,GN,GN,25,14,38,4380.697659,10877.12681,979.6571634,11856.78398,16237.48164,38923.52034,1747.906484,40671.42683,68016.95054,4099.747331,72116.69787,
