tag,del,spnumber,taxstat,synof,family,species,genus,sp1,homonym,author1,rank1,sp2,author2,rank2,sp3,author3,star,tdwgtotals,origin,star_geo,star_geod,star_geou,star_infa,star_infs,horim_page,horim_uniq,kewstar,xtdwgtotal,tdwgareas
*, ,23657,acc,0,Cyperaceae,Eleocharis acicularis (L.) Roem. & Schult.,Eleocharis,acicularis,0,(L.) Roem. & Schult.,,,,,,,GN,128,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,132,6305.736673
*, ,23658,acc,0,Cyperaceae,Eleocharis acicularis  var. acicularis,Eleocharis,acicularis,0,,var.,acicularis,,,,,GN,128,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,132,6305.736673
*, ,23659,acc,0,Cyperaceae,Eleocharis congesta D. Don,Eleocharis,congesta,0,D. Don,,,,,,,GN,16,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,16,469.207887
*, ,23660,acc,0,Cyperaceae,Eleocharis geniculata (L.) Roem. & Schult.,Eleocharis,geniculata,0,(L.) Roem. & Schult.,,,,,,,GN,128,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,133,4526.811826
*, ,23661,acc,0,Cyperaceae,Eleocharis ochrostachys Steud.,Eleocharis,ochrostachys,0,Steud.,,,,,,,GN,27,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,27,1049.151311
*, ,23662,acc,0,Cyperaceae,Eleocharis retroflexa (Poir.) Urb.,Eleocharis,retroflexa,0,(Poir.) Urb.,,,,,,,GN,57,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,57,2253.056245
*, ,23663,acc,0,Cyperaceae,Eleocharis retroflexa  subsp. chaetaria (Roem. & Schult.) T. Koyama,Eleocharis,retroflexa,0,,subsp.,chaetaria,(Roem. & Schult.) T. Koyama,,,,GN,22,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,22,977.691937
*, ,23664,acc,0,Cyperaceae,Eleocharis retroflexa  subsp. retroflexa,Eleocharis,retroflexa,0,,subsp.,retroflexa,,,,,GN,46,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,46,1757.867868
*, ,23721,acc,0,Cyperaceae,Fimbristylis acuminata Vahl,Fimbristylis,acuminata,0,Vahl,,,,,,,GN,19,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,19,1186.754623
*, ,23722,acc,0,Cyperaceae,Fimbristylis bisumbellata (Forssk.) Bubani,Fimbristylis,bisumbellata,0,(Forssk.) Bubani,,,,,,,GN,68,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,68,4038.17072
*, ,23723,acc,0,Cyperaceae,Fimbristylis cymosa  subsp. umbellatocapitata (Hillebr.) T. Koyama,Fimbristylis,cymosa,0,,subsp.,umbellatocapitata,(Hillebr.) T. Koyama,,,,GN,10,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,10,136.42247
*, ,23724,acc,0,Cyperaceae,Fimbristylis dichotoma  subsp. podocarpa (Nees) T. Koyama,Fimbristylis,dichotoma,0,,subsp.,podocarpa,(Nees) T. Koyama,,,,GN,39,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,50,1582.729293
*, ,23725,acc,0,Cyperaceae,Fimbristylis fimbristyloides (F.Muell.) Druce,Fimbristylis,fimbristyloides,0,(F.Muell.) Druce,,,,,,,GN,16,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,16,987.604568
*, ,23726,acc,0,Cyperaceae,Fimbristylis leptoclada Benth.,Fimbristylis,leptoclada,0,Benth.,,,,,,,GN,11,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,11,416.675508
*, ,23727,acc,0,Cyperaceae,Fimbristylis leptoclada  var. takamineana (Ohwi) T. Koyama,Fimbristylis,leptoclada,0,,var.,takamineana,(Ohwi) T. Koyama,,,,BK,1,Kew WCSP,BK,BK,BK,GD,GD,0,,BK,1,0.189716
*, ,23728,acc,0,Cyperaceae,Fimbristylis nutans (Retz.) Vahl,Fimbristylis,nutans,0,(Retz.) Vahl,,,,,,,GN,19,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,19,1270.510979
*, ,23729,acc,0,Cyperaceae,Fimbristylis pauciflora R. Br.,Fimbristylis,pauciflora,0,R. Br.,,,,,,,GN,14,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,14,809.239392
*, ,23730,acc,0,Cyperaceae,Fimbristylis sieboldii  var. anpinensis (Hayata) T. Koyama,Fimbristylis,sieboldii,0,,var.,anpinensis,(Hayata) T. Koyama,,,,GD,3,Kew WCSP,GD,GD,GD,BU,BU,0,,GD,3,3.399754
*, ,23731,acc,0,Cyperaceae,Fimbristylis thomsonii Boeckeler,Fimbristylis,thomsonii,0,Boeckeler,,,,,,,GN,14,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,14,507.979301
*, ,23732,acc,0,Cyperaceae,Fimbristylis umbellaris (Lam.) Vahl,Fimbristylis,umbellaris,0,(Lam.) Vahl,,,,,,,GN,24,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,24,990.773098
*, ,23781,acc,0,Cyperaceae,Fuirena umbellata Rottb.,Fuirena,umbellata,0,Rottb.,,,,,,,GN,96,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,96,4230.330998
*, ,23807,acc,0,Cyperaceae,Gahnia tristis Nees,Gahnia,tristis,0,Nees,,,,,,,GN,10,Kew WCSP,GN,GN,GN,GN,GN,419,*,GN,10,438.300335
*, ,23833,acc,0,Cyperaceae,Kyllinga nemoralis (J.R.Forst. & G. Forst.) Dandy ex Hutch. & Dalziel,Kyllinga,nemoralis,0,(J.R.Forst. & G. Forst.) Dandy ex Hutch. & Dalziel,,,,,,,GN,69,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,88,1892.385229
*, ,23834,acc,0,Cyperaceae,Kyllinga odorata Vahl,Kyllinga,odorata,0,Vahl,,,,,,,GN,97,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,97,3945.685461
*, ,23835,acc,0,Cyperaceae,Kyllinga odorata  subsp. cylindrica (Nees) T. Koyama,Kyllinga,odorata,0,,subsp.,cylindrica,(Nees) T. Koyama,,,,GN,32,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,32,1565.248898
*, ,23836,acc,0,Cyperaceae,Kyllinga odorata  subsp. odorata,Kyllinga,odorata,0,,subsp.,odorata,,,,,GN,92,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,92,3656.634773
*, ,23882,acc,0,Cyperaceae,Lepironia articulata (Retz.) Domin,Lepironia,articulata,0,(Retz.) Domin,,,,,,,GN,23,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,23,1063.279099
*, ,23894,acc,0,Cyperaceae,Lipocarpha chinensis (Osbeck) J.Kern,Lipocarpha,chinensis,0,(Osbeck) J.Kern,,,,,,,GN,64,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,64,3001.783115
*, ,23905,acc,0,Cyperaceae,Machaerina rubiginosa (Spreng.) T. Koyama,Machaerina,rubiginosa,0,(Spreng.) T. Koyama,,,,,,,GN,25,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,25,1195.211929
*, ,23943,acc,0,Cyperaceae,Remirea maritima Aubl.,Remirea,maritima,0,Aubl.,,,,,,,GN,56,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,56,1579.431439
*, ,23949,acc,0,Cyperaceae,Rhynchospora corymbosa (L.) Britton,Rhynchospora,corymbosa,0,(L.) Britton,,,,,,,GN,102,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,102,4071.014873
*, ,23968,acc,0,Cyperaceae,Schoenoplectus litoralis (SCHRAD.) Palla,Schoenoplectus,litoralis,0,(SCHRAD.) Palla,,,,,,,GN,84,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,84,4712.802388
*, ,23969,acc,0,Cyperaceae,Schoenoplectus litoralis  subsp. thermalis (Trab.) S.S.Hooper,Schoenoplectus,litoralis,0,,subsp.,thermalis,(Trab.) S.S.Hooper,,,,GN,31,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,31,1811.703154
*, ,23973,acc,0,Cyperaceae,Schoenus calostachyus (R. Br.) Poir.,Schoenus,calostachyus,0,(R. Br.) Poir.,,,,,,,GN,14,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,14,726.75585
*, ,23974,acc,0,Cyperaceae,Schoenus falcatus R. Br.,Schoenus,falcatus,0,R. Br.,,,,,,,GN,14,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,14,922.092317
*, ,24046,acc,0,Cyperaceae,Scleria biflora Roxb.,Scleria,biflora,0,Roxb.,,,,,,,GN,19,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,19,843.562095
*, ,24047,acc,0,Cyperaceae,Scleria terrestris (L.) Fassett,Scleria,terrestris,0,(L.) Fassett,,,,,,,GN,28,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,28,1347.067361
*, ,24048,acc,0,Cyperaceae,Scleria terrestris  var. terrestris,Scleria,terrestris,0,,var.,terrestris,,,,,GN,28,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,28,1347.067361
*, ,24081,acc,0,Cyperaceae,Actinoscirpus grossus (L.f.) Goetgh. & D.A.Simpson,Actinoscirpus,grossus,0,(L.f.) Goetgh. & D.A.Simpson,,,,,,,GN,29,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,29,1534.148617
*, ,24082,acc,0,Cyperaceae,Actinoscirpus grossus  var. grossus,Actinoscirpus,grossus,0,,var.,grossus,,,,,GN,29,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,29,1534.148617
*, ,24084,acc,0,Cyperaceae,Carex hattoriana Nakai ex Tuyama,Carex,hattoriana,0,Nakai ex Tuyama,,,,,,,BU/,4,Kew WCSP,BU,GN,GD,BU,BU,0,,GD/,4,27.806721
*, ,24085,acc,0,Cyperaceae,Carex toyoshimae Tuyama,Carex,toyoshimae,0,Tuyama,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,0.00696
*, ,24097,acc,0,Cyperaceae,Fimbristylis longispica  var. boninensis (Hayata) Ohwi,Fimbristylis,longispica,0,,var.,boninensis,(Hayata) Ohwi,,,,BK,3,Kew WCSP,BK,BK,BK,GD,GD,0,,BK,3,0.010638
*, ,24098,acc,0,Cyperaceae,Fimbristylis longispica  var. hahajimensis (Tuyama) Ohwi,Fimbristylis,longispica,0,,var.,hahajimensis,(Tuyama) Ohwi,,,,BK,1,Kew WCSP,BK,BK,BK,GD,GD,0,,BK,1,0.00696
*, ,24099,acc,0,Cyperaceae,Fimbristylis quinquangularis (Vahl) Kunth,Fimbristylis,quinquangularis,0,(Vahl) Kunth,,,,,,,GN,47,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,61,2688.026293
*, ,24100,acc,0,Cyperaceae,Fimbristylis quinquangularis  subsp. quinquangularis,Fimbristylis,quinquangularis,0,,subsp.,quinquangularis,,,,,GN,45,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,59,2550.813818
*, ,24112,acc,0,Cyperaceae,Gahnia aspera (R. Br.) Spreng.,Gahnia,aspera,0,(R. Br.) Spreng.,,,,,,,GN,12,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,12,306.715119
*, ,24113,acc,0,Cyperaceae,Gahnia aspera  subsp. aspera,Gahnia,aspera,0,,subsp.,aspera,,,,,GN,11,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,11,305.256065
*, ,24135,acc,0,Cyperaceae,Machaerina glomerata (Gaudich.) T. Koyama,Machaerina,glomerata,0,(Gaudich.) T. Koyama,,,,,,,GN,9,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,9,178.46455
*, ,24147,acc,0,Cyperaceae,Rhynchospora boninensis Nakai ex Tuyama,Rhynchospora,boninensis,0,Nakai ex Tuyama,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,0.00696
*, ,24148,acc,0,Cyperaceae,Rhynchospora chinensis  var. curvoaristata (Tuyama) Ohwi,Rhynchospora,chinensis,0,,var.,curvoaristata,(Tuyama) Ohwi,,,,BK,1,Kew WCSP,BK,BK,BK,GD,GD,0,,BK,1,0.00696
*, ,24151,acc,0,Cyperaceae,Schoenus brevifolius R. Br.,Schoenus,brevifolius,0,R. Br.,,,,,,,GN,9,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,9,518.064667
*, ,24177,acc,0,Palmaceae,Arenga ryukyuensis A.J.Hend.,Arenga,ryukyuensis,0,A.J.Hend.,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,4,0.189716
*, ,24187,acc,0,Palmaceae,Livistona chinensis (Jacq.) R. Br. ex Mart.,Livistona,chinensis,0,(Jacq.) R. Br. ex Mart.,,,,,,,GN,5,Kew WCSP,GN,GN,GN,GN,GN,421,*,GN,22,175.356557
*, ,24194,acc,0,Palmaceae,Rhapis excelsa (Thunb.) Henry,Rhapis,excelsa,0,(Thunb.) Henry,,,,,,,GN,4,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,9,282.455378
*, ,24195,acc,0,Palmaceae,Rhapis humilis Blume,Rhapis,humilis,0,Blume,,,,,,,GN,2,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,6,251.871529
*, ,24207,acc,0,Palmae,Trachycarpus fortunei (Hook.) H.Wendl.,Trachycarpus,fortunei,0,(Hook.) H.Wendl.,,,,,,,GN,2,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,4,178.933906
*, ,24211,acc,0,Palmaceae,Nypa fruticans Wurmb,Nypa,fruticans,0,Wurmb,,,,,,,GN,24,Kew WCSP,GN,GN,GN,GN,GN,422,*,GN,33,906.312061
*, ,24213,acc,0,Palmaceae,Satakentia liukiuensis (Hatus.) H.E.Moore,Satakentia,liukiuensis,0,(Hatus.) H.E.Moore,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,423,*,BK,1,0.189716
*, ,24214,acc,0,Palmaceae,Caryota urens L.,Caryota,urens,0,L.,,,,,,,GN,2,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,15,239.346498
*, ,24215,acc,0,Palmaceae,Clinostigma savoryanum (Rehder & E. H. Wilson) H.E.Moore & Fosberg,Clinostigma,savoryanum,0,(Rehder & E. H. Wilson) H.E.Moore & Fosberg,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,0.00696
*, ,24216,acc,0,Palmaceae,Cocos nucifera L.,Cocos,nucifera,0,L.,,,,,,,GN,9,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,81,256.553211
*, ,24220,acc,0,Palmaceae,Livistona boninensis (Becc.) Nakai,Livistona,boninensis,0,(Becc.) Nakai,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,3,0.00696
*, ,24222,acc,0,Acoraceae,Acorus calamus L.,Acorus,calamus,0,L.,,,,,,,GN,79,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,149,5772.07674
*, ,24223,acc,0,Acoraceae,Acorus calamus  var. angustatus Besser,Acorus,calamus,0,,var.,angustatus,Besser,,,,GN,26,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,26,1921.988596
*, ,24224,acc,0,Acoraceae,Acorus gramineus Aiton,Acorus,gramineus,0,Aiton,,,,,,,GN,18,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,18,1114.756049
*, ,24244,acc,0,Araceae,Alocasia cucullata (Lour.) G. Don,Alocasia,cucullata,0,(Lour.) G. Don,,,,,,,GN,11,Kew WCSP,GN,GN,GN,GN,GN,855,*,GNx,18,424.30324
*, ,24245,acc,0,Araceae,Alocasia odora (Lindl.) K. Koch,Alocasia,odora,0,(Lindl.) K. Koch,,,,,,,GN,13,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,14,528.168528
*, ,24254,acc,0,Araceae,Amorphophallus kiusianus (Makino) Makino,Amorphophallus,kiusianus,0,(Makino) Makino,,,,,,,GN,4,Kew WCSP,GN,GN,GN,GN,GN,425,*,GN,4,175.166841
*, ,24260,acc,0,Araceae,Arisaema abei Seriz.,Arisaema,abei,0,Seriz.,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,37.894518
*, ,24261,acc,0,Araceae,Arisaema aequinoctiale Nakai & F. Maek.,Arisaema,aequinoctiale,0,Nakai & F. Maek.,,,,,,,BU,1,Kew WCSP,BU,BU,BU,BU,BU,0,,BU,1,37.894518
*, ,24262,acc,0,Araceae,Arisaema aprile J.Murata,Arisaema,aprile,0,J.Murata,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,37.894518
*, ,24263,acc,0,Araceae,Arisaema cucullatum M.Hotta,Arisaema,cucullatum,0,M.Hotta,,,,,,,GD,1,Kew WCSP,GD,GD,GD,GD,GD,0,,GD/,1,37.894518
*, ,24264,acc,0,Araceae,Arisaema ehimense J.Murata & J.Ohno,Arisaema,ehimense,0,J.Murata & J.Ohno,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,37.894518
*, ,24265,acc,0,Araceae,Arisaema heterophyllum Blume,Arisaema,heterophyllum,0,Blume,,,,,,,GN,11,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,11,906.633124
*, ,24266,acc,0,Araceae,Arisaema ishizuchiense Murata,Arisaema,ishizuchiense,0,Murata,,,,,,,BU/,1,Kew WCSP,BU,GN,GD,BU,BU,0,,BU,1,37.894518
*, ,24267,acc,0,Araceae,Arisaema ishizuchiense  subsp. brevicollum (H. Ohashi & J.Murata) Seriz.,Arisaema,ishizuchiense,0,,subsp.,brevicollum,(H. Ohashi & J.Murata) Seriz.,,,,GD,1,Kew WCSP,GD,GD,GD,BU,BU,0,,GD/,1,37.894518
*, ,24268,acc,0,Araceae,Arisaema ishizuchiense  subsp. ishizuchiense,Arisaema,ishizuchiense,0,,subsp.,ishizuchiense,,,,,BK,1,Kew WCSP,BK,BK,BK,GD,GD,0,,BK,1,37.894518
*, ,24269,acc,0,Araceae,Arisaema iyoanum Makino,Arisaema,iyoanum,0,Makino,,,,,,,BU,1,Kew WCSP,BU,BU,BU,BU,BU,0,,BU,1,37.894518
*, ,24270,acc,0,Araceae,Arisaema kishidae Makino ex Nakai,Arisaema,kishidae,0,Makino ex Nakai,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,37.894518
*, ,24271,acc,0,Araceae,Arisaema kiushianum Makino,Arisaema,kiushianum,0,Makino,,,,,,,BU,1,Kew WCSP,BU,BU,BU,BU,BU,0,,BU,1,37.894518
*, ,24272,acc,0,Araceae,Arisaema kuratae Seriz.,Arisaema,kuratae,0,Seriz.,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,37.894518
*, ,24273,acc,0,Araceae,Arisaema limbatum Nakai & F. Maek.,Arisaema,limbatum,0,Nakai & F. Maek.,,,,,,,BU,1,Kew WCSP,BU,BU,BU,BU,BU,0,,BU,1,37.894518
*, ,24274,acc,0,Araceae,Arisaema longipedunculatum M.Hotta,Arisaema,longipedunculatum,0,M.Hotta,,,,,,,BU,1,Kew WCSP,BU,BU,BU,BU,BU,0,,BU,1,37.894518
*, ,24275,acc,0,Araceae,Arisaema maekawae J.Murata & S.Kakish.,Arisaema,maekawae,0,J.Murata & S.Kakish.,,,,,,,BU/,1,Kew WCSP,BU,GN,GD,BU,BU,0,,BU,1,37.894518
*, ,24276,acc,0,Araceae,Arisaema maximowiczii (Engl.) Nakai,Arisaema,maximowiczii,0,(Engl.) Nakai,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,37.894518
*, ,24278,acc,0,Araceae,Arisaema maximowiczii  subsp. tashiroi (Kitam.) Seriz.,Arisaema,maximowiczii,0,,subsp.,tashiroi,(Kitam.) Seriz.,,,,BK,1,Kew WCSP,BK,BK,BK,GD,BK,0,,BK,1,37.894518
*, ,24279,acc,0,Araceae,Arisaema minamitanii Seriz.,Arisaema,minamitanii,0,Seriz.,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,37.894518
*, ,24280,acc,0,Araceae,Arisaema minus (Seriz.) J.Murata,Arisaema,minus,0,(Seriz.) J.Murata,,,,,,,BU,1,Kew WCSP,BU,BU,BU,BU,BU,0,,BU,1,37.894518
*, ,24281,acc,0,Araceae,Arisaema monophyllum Nakai,Arisaema,monophyllum,0,Nakai,,,,,,,BU/,1,Kew WCSP,BU,GN,GD,BU,BU,0,,BU,1,37.894518
*, ,24282,acc,0,Araceae,Arisaema monophyllum  var. atrolinguum (F. Maek.) Kurata,Arisaema,monophyllum,0,,var.,atrolinguum,(F. Maek.) Kurata,,,,BK,1,Kew WCSP,BK,BK,BK,GD,GD,0,,BK,1,37.894518
*, ,24283,acc,0,Araceae,Arisaema monophyllum  var. monophyllum,Arisaema,monophyllum,0,,var.,monophyllum,,,,,GD,1,Kew WCSP,GD,GD,GD,BU,GD,0,,GD/,1,37.894518
*, ,24284,acc,0,Araceae,Arisaema nagiense Tom.Kobay.,Arisaema,nagiense,0,Tom.Kobay.,,,,,,,BU/,1,Kew WCSP,BU,GN,GD,BU,BU,0,,BU,1,37.894518
*, ,24285,acc,0,Araceae,Arisaema nambae Kitam.,Arisaema,nambae,0,Kitam.,,,,,,,BU/,1,Kew WCSP,BU,GN,GD,BU,BU,0,,BU,1,37.894518
*, ,24286,acc,0,Araceae,Arisaema negishii Makino,Arisaema,negishii,0,Makino,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,37.894518
*, ,24287,acc,0,Araceae,Arisaema nikoense Nakai,Arisaema,nikoense,0,Nakai,,,,,,,BU/,1,Kew WCSP,BU,GN,GD,BU,BU,0,,BU,1,37.894518
*, ,24288,acc,0,Araceae,Arisaema nikoense  var. australe M.Hotta,Arisaema,nikoense,0,,var.,australe,M.Hotta,,,,BK,1,Kew WCSP,BK,BK,BK,GD,GD,0,,BK,1,37.894518
*, ,24289,acc,0,Araceae,Arisaema nikoense  var. kaimontanum Seriz.,Arisaema,nikoense,0,,var.,kaimontanum,Seriz.,,,,BU/,1,Kew WCSP,BU,GN,GD,GN,BU,0,,BU,1,37.894518
*, ,24290,acc,0,Araceae,Arisaema nikoense  var. nikoense,Arisaema,nikoense,0,,var.,nikoense,,,,,GD,1,Kew WCSP,GD,GD,GD,BU,GD,0,,GD/,1,37.894518
*, ,24291,acc,0,Araceae,Arisaema ogatae Koidz.,Arisaema,ogatae,0,Koidz.,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,37.894518
*, ,24292,acc,0,Araceae,Arisaema ovale Nakai,Arisaema,ovale,0,Nakai,,,,,,,GN/,1,Kew WCSP,GN,GN,BU,GN,GN,0,,BU,1,37.894518
*, ,24293,acc,0,Araceae,Arisaema ovale  var. inaense (Seriz.) J.Murata,Arisaema,ovale,0,,var.,inaense,(Seriz.) J.Murata,,,,BK,1,Kew WCSP,BK,BK,BK,GD,GD,0,,BK,1,37.894518
*, ,24294,acc,0,Araceae,Arisaema ovale  var. ovale,Arisaema,ovale,0,,var.,ovale,,,,,BU/,1,Kew WCSP,BU,GN,GD,GN,BU,0,,BU,1,37.894518
*, ,24295,acc,0,Araceae,Arisaema ovale  var. sadoense (Nakai) J.Murata,Arisaema,ovale,0,,var.,sadoense,(Nakai) J.Murata,,,,BU,1,Kew WCSP,BU,BU,BU,GN,BU,0,,BU,1,37.894518
*, ,24296,acc,0,Araceae,Arisaema ringens (Thunb.) Schott,Arisaema,ringens,0,(Thunb.) Schott,,,,,,,GN,5,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,5,195.20174
*, ,24297,acc,0,Araceae,Arisaema sachalinense (Miyabe & Kud?) J.Murata,Arisaema,sachalinense,0,(Miyabe & Kud?) J.Murata,,,,,,,GD,2,Kew WCSP,GD,GD,GD,GD,GD,0,,GD/,2,47.427957
*, ,24298,acc,0,Araceae,Arisaema sazensoo (Blume) Makino,Arisaema,sazensoo,0,(Blume) Makino,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,37.894518
*, ,24299,acc,0,Araceae,Arisaema seppikoense Kitam.,Arisaema,seppikoense,0,Kitam.,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,37.894518
*, ,24300,acc,0,Araceae,Arisaema serratum (Thunb.) Schott,Arisaema,serratum,0,(Thunb.) Schott,,,,,,,GN,5,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,5,172.33996
*, ,24301,acc,0,Araceae,Arisaema serratum  var. izuense (Nakai) Gusman & L.Gusman,Arisaema,serratum,0,,var.,izuense,(Nakai) Gusman & L.Gusman,,,,BK,1,Kew WCSP,BK,BK,BK,GD,GD,0,,BK,1,37.894518
*, ,24302,acc,0,Araceae,Arisaema serratum  var. mayebarae (Nakai) H. Ohashi & J.Murata,Arisaema,serratum,0,,var.,mayebarae,(Nakai) H. Ohashi & J.Murata,,,,BK,1,Kew WCSP,BK,BK,BK,GD,GD,0,,BK,1,37.894518
*, ,24303,acc,0,Araceae,Arisaema serratum  var. serratum,Arisaema,serratum,0,,var.,serratum,,,,,GN,5,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,5,172.33996
*, ,24304,acc,0,Araceae,Arisaema serratum  var. suwoense (Nakai) H. Ohashi & J.Murata,Arisaema,serratum,0,,var.,suwoense,(Nakai) H. Ohashi & J.Murata,,,,BK,1,Kew WCSP,BK,BK,BK,GD,GD,0,,BK,1,37.894518
*, ,24305,acc,0,Araceae,Arisaema sikokianum Franch. & Sav.,Arisaema,sikokianum,0,Franch. & Sav.,,,,,,,BK,1,Kew WCSP,BK,BK,BK,BK,BK,0,,BK,1,37.894518
*, ,24306,acc,0,Araceae,Arisaema ternatipartitum Makino,Arisaema,ternatipartitum,0,Makino,,,,,,,BU,1,Kew WCSP,BU,BU,BU,BU,BU,0,,BU,1,37.894518
*, ,24307,acc,0,Araceae,Arisaema thunbergii Blume,Arisaema,thunbergii,0,Blume,,,,,,,GN,3,Kew WCSP,GN,GN,GN,GN,GN,0,,GN,3,63.865778
*, ,24308,acc,0,Araceae,Arisaema thunbergii  subsp. thunbergii,Arisaema,thunbergii,0,,subsp.,thunbergii,,,,,BU,1,Kew WCSP,BU,BU,BU,GN,BU,0,,BU,1,37.894518
*, ,24309,acc,0,Araceae,Arisaema thunbergii  subsp. urashima (H. Hara) H. Ohashi & J.Murata,Arisaema,thunbergii,0,,subsp.,urashima,(H. Hara) H. Ohashi & J.Murata,,,,BU,1,Kew WCSP,BU,BU,BU,GN,BU,0,,BU,1,37.894518
*, ,24310,acc,0,Araceae,Arisaema tosaense Makino,Arisaema,tosaense,0,Makino,,,,,,,BU,1,Kew WCSP,BU,BU,BU,BU,BU,0,,BU,1,37.894518
*, ,24311,acc,0,Araceae,Arisaema undulatifolium Nakai,Arisaema,undulatifolium,0,Nakai,,,,,,,BU,1,Kew WCSP,BU,BU,BU,BU,BU,0,,BU,1,37.894518
*, ,24312,acc,0,Araceae,Arisaema undulatifolium  subsp. undulatifolium,Arisaema,undulatifolium,0,,subsp.,undulatifolium,,,,,BK,1,Kew WCSP,BK,BK,BK,GD,GD,0,,BK,1,37.894518
*, ,24313,acc,0,Araceae,Arisaema undulatifolium  subsp. uwajimense Tom.Kobay. & J.Murata,Arisaema,undulatifolium,0,,subsp.,uwajimense,Tom.Kobay. & J.Murata,,,,BK,1,Kew WCSP,BK,BK,BK,GD,GD,0,,BK,1,37.894518
*, ,24314,acc,0,Araceae,Arisaema yamatense (Nakai) Nakai,Arisaema,yamatense,0,(Nakai) Nakai,,,,,,,BU/,1,Kew WCSP,BU,GN,GD,BU,BU,0,,BU,1,37.894518
